regiao;porte;data;casos;obitos;populacao_porte;incidencia;mortalidade;casos_media7;obitos_media7;incidencia_media7;mortalidade_media7
Nordeste;Menor que 10 mil;2020-10-11;276;9;3502724;7,87958171982719691;0,25694288216827815;3,40714285714286e+02;5,857142857142857;9,72712339637053e+00;1,67216796331737e-01
Nordeste;10 a 20 mil;2020-10-11;368;7;8152742;4,51381878636659906;0,08586068343632118;8,46142857142857e+02;10,571428571428571;1,03786291427210e+01;1,29667154577301e-01
Nordeste;20 a 100 mil;2020-10-11;1071;22;21705894;4,93414369387411522;0,10135495916454766;2,55900000000000e+03;35,857142857142854;1,17894245682762e+01;1,65195420456503e-01
Nordeste;Acima de 100 mil;2020-10-11;1595;40;23710294;6,72703594480945721;0,16870309579459453;2,68928571428571e+03;44,428571428571431;1,13422706369044e+01;1,87380938543282e-01
Norte;Menor que 10 mil;2020-10-11;20;0;802330;2,49273989505565030;0,00000000000000000;9,82857142857143e+01;1,571428571428571;1,22500360557021e+01;1,95858134611515e-01
Norte;10 a 20 mil;2020-10-11;14;0;1590778;0,88007251797548114;0,00000000000000000;2,11000000000000e+02;2,571428571428572;1,32639500923448e+01;1,61645972689374e-01
Norte;20 a 100 mil;2020-10-11;164;4;6486315;2,52840017791303673;0,06166829702226919;5,76285714285714e+02;9,000000000000000;8,88463964956550e+00;1,38753668300106e-01
Norte;Acima de 100 mil;2020-10-11;527;3;9551557;5,51742506483497941;0,03140849183018015;1,15371428571429e+03;15,857142857142858;1,20788085724064e+01;1,66016313959524e-01
Sudeste;Menor que 10 mil;2020-10-11;52;6;4034732;1,28880926911626359;0,14870876182110732;3,80000000000000e+02;12,571428571428571;9,41822158200346e+00;3,11580262863273e-01
Sudeste;10 a 20 mil;2020-10-11;151;2;5106410;2,95706768551683075;0,03916645941081895;4,65142857142857e+02;16,000000000000000;9,10899941725904e+00;3,13331675286552e-01
Sudeste;20 a 100 mil;2020-10-11;364;14;16484633;2,20811709911891896;0,08492758073534303;1,82871428571429e+03;57,857142857142854;1,10934485815625e+01;3,50976226508305e-01
Sudeste;Acima de 100 mil;2020-10-11;2545;35;62745658;4,05605755222138242;0,05578075219164966;6,78542857142857e+03;229,000000000000000;1,08141802759142e+01;3,64965492911079e-01
Sul;Menor que 10 mil;2020-10-11;61;1;3174288;1,92169078546118066;0,03150312763051116;2,43857142857143e+02;4,428571428571429;7,68226269504036e+00;1,39513850935121e-01
Sul;10 a 20 mil;2020-10-11;149;4;3046519;4,89082785959975919;0,13129739220402040;2,68714285714286e+02;5,285714285714286;8,82037124056294e+00;1,73500125412456e-01
Sul;20 a 100 mil;2020-10-11;399;7;8902827;4,48172249106940956;0,07862671036963877;1,11257142857143e+03;17,714285714285715;1,24968330685459e+01;1,98973716037453e-01
Sul;Acima de 100 mil;2020-10-11;1354;16;14852350;9,11640245483038036;0,10772706002753774;2,27242857142857e+03;41,000000000000000;1,53001280701611e+01;2,76050591320565e-01
Centro-Oeste;Menor que 10 mil;2020-10-12;17;4;1239413;1,37161704774760307;0,32273342299943603;1,59000000000000e+02;4,000000000000000;1,28286535642276e+01;3,22733422999436e-01
Centro-Oeste;10 a 20 mil;2020-10-12;10;1;1315431;0,76020711082527326;0,07602071108252732;9,58571428571429e+01;2,571428571428572;7,28712816233941e+00;1,95481828497927e-01
Centro-Oeste;20 a 100 mil;2020-10-12;75;8;3897639;1,92424182947676781;0,20525246181085524;3,63142857142857e+02;10,142857142857142;9,31699567719989e+00;2,60230799795906e-01
Centro-Oeste;Acima de 100 mil;2020-10-12;639;20;9844591;6,49087402412146908;0,20315724645137620;1,70671428571429e+03;47,000000000000000;1,73365687382471e+01;4,77419529160734e-01
Nordeste;Menor que 10 mil;2020-10-12;97;7;3502724;2,76927328559144259;0,19984446390866081;3,14714285714286e+02;6,571428571428571;8,98484395899550e+00;1,87609088567314e-01
Nordeste;10 a 20 mil;2020-10-12;211;12;8152742;2,58808631500911002;0,14718974303369345;6,75428571428571e+02;10,714285714285714;8,28467982218217e+00;1,31419413422941e-01
Nordeste;20 a 100 mil;2020-10-12;718;26;21705894;3,30785730364296438;0,11978313355810177;1,95142857142857e+03;33,857142857142854;8,99031650771247e+00;1,55981333259726e-01
Nordeste;Acima de 100 mil;2020-10-12;795;28;23710294;3,35297402891756624;0,11809216705621617;1,94957142857143e+03;42,000000000000000;8,22246838681725e+00;1,77138250584324e-01
Norte;Menor que 10 mil;2020-10-12;29;0;802330;3,61447284783069289;0,00000000000000000;9,90000000000000e+01;1,428571428571429;1,23390624805255e+01;1,78052849646832e-01
Norte;10 a 20 mil;2020-10-12;20;1;1590778;1,25724645425068737;0,06286232271253436;1,95857142857143e+02;2,571428571428572;1,23120349198407e+01;1,61645972689374e-01
Norte;20 a 100 mil;2020-10-12;135;4;6486315;2,08130502450158517;0,06166829702226919;5,23000000000000e+02;8,285714285714286;8,06312983566170e+00;1,27741472403272e-01
Norte;Acima de 100 mil;2020-10-12;80;8;9551557;0,83755978213813731;0,08375597821381373;1,06142857142857e+03;14,857142857142858;1,11126235380114e+01;1,55546816682797e-01
Sudeste;Menor que 10 mil;2020-10-12;358;5;4034732;8,87295612199273620;0,12392396818425611;3,60285714285714e+02;11,428571428571429;8,92960707887697e+00;2,83254784421157e-01
Sudeste;10 a 20 mil;2020-10-12;507;13;5106410;9,92869746064260461;0,25458198617032318;4,63000000000000e+02;15,000000000000000;9,06703535360459e+00;2,93748445581142e-01
Sudeste;20 a 100 mil;2020-10-12;1818;40;16484633;11,02845298406097285;0,24265023067240865;1,85185714285714e+03;57,428571428571431;1,12338390721658e+01;3,48376402608244e-01
Sudeste;Acima de 100 mil;2020-10-12;4002;104;62745658;6,37813057917091264;0,16574852079804470;6,50200000000000e+03;229,285714285714278;1,03624700214316e+01;3,65420845990195e-01
Sul;Menor que 10 mil;2020-10-12;164;0;3174288;5,16651293140382961;0,00000000000000000;2,48857142857143e+02;3,714285714285714;7,83977833319292e+00;1,17011616913327e-01
Sul;10 a 20 mil;2020-10-12;213;1;3046519;6,99158613486408598;0,03282434805100510;2,82714285714286e+02;4,142857142857143;9,27991211327701e+00;1,35986584782735e-01
Sul;20 a 100 mil;2020-10-12;593;1;8902827;6,66080560702796998;0,01123238719566268;1,13614285714286e+03;14,571428571428571;1,27615964810150e+01;1,63671927708228e-01
Sul;Acima de 100 mil;2020-10-12;1636;15;14852350;11,01509188781573201;0,10099411877581663;2,32685714285714e+03;36,285714285714285;1,56665924440048e+01;2,44309582562452e-01
Centro-Oeste;Menor que 10 mil;2020-10-13;300;4;1239413;24,20500672495770189;0,32273342299943603;1,60142857142857e+02;3,142857142857143;1,29208631136560e+01;2,53576260928128e-01
Centro-Oeste;10 a 20 mil;2020-10-13;239;4;1315431;18,16894994872403046;0,30408284433010929;1,02142857142857e+02;2,428571428571428;7,76497263200101e+00;1,84621726914709e-01
Centro-Oeste;20 a 100 mil;2020-10-13;741;16;3897639;19,01150927523046619;0,41050492362171048;3,73142857142857e+02;9,714285714285714;9,57356125446346e+00;2,49235132198896e-01
Centro-Oeste;Acima de 100 mil;2020-10-13;1947;61;9844591;19,77735794204147268;0,61962960167669734;1,50957142857143e+03;47,857142857142854;1,53340187375121e+01;4,86126268294364e-01
Nordeste;Menor que 10 mil;2020-10-13;272;9;3502724;7,76538488330796284;0,25694288216827815;2,85714285714286e+02;6,714285714285714;8,15691689423105e+00;1,91687547014430e-01
Nordeste;10 a 20 mil;2020-10-13;411;18;8152742;5,04124869890400085;0,22078461455054019;6,02428571428571e+02;11,142857142857142;7,38927555206054e+00;1,36676189959858e-01
Nordeste;20 a 100 mil;2020-10-13;1030;28;21705894;4,74525490634018610;0,12899722075487885;1,69057142857143e+03;30,857142857142858;7,78853627761855e+00;1,42160202464560e-01
Nordeste;Acima de 100 mil;2020-10-13;1226;34;23710294;5,17074988610432218;0,14339763142540535;1,79200000000000e+03;39,857142857142854;7,55789869159783e+00;1,68100584738185e-01
Norte;Menor que 10 mil;2020-10-13;192;3;802330;23,93030299253424431;0,37391098425834757;1,06571428571429e+02;1,571428571428571;1,32827425836537e+01;1,95858134611515e-01
Norte;10 a 20 mil;2020-10-13;257;3;1590778;16,15561693712133362;0,18858696813760312;1,94428571428571e+02;1,857142857142857;1,22222316016799e+01;1,16744313608992e-01
Norte;20 a 100 mil;2020-10-13;740;8;6486315;11,40863494911980069;0,12333659404453838;4,96000000000000e+02;7,285714285714286;7,64686883076138e+00;1,12324398147705e-01
Norte;Acima de 100 mil;2020-10-13;922;13;9551557;9,65287648914203267;0,13610346459744729;9,42857142857143e+02;13,857142857142858;9,87124028948519e+00;1,45077319406070e-01
Sudeste;Menor que 10 mil;2020-10-13;56;0;4034732;1,38794844366366843;0,00000000000000000;3,26000000000000e+02;9,428571428571429;8,07984272561350e+00;2,33685197147454e-01
Sudeste;10 a 20 mil;2020-10-13;56;8;5106410;1,09666086350293068;0,15666583764327580;4,15714285714286e+02;13,285714285714286;8,14102834896308e+00;2,60177194657583e-01
Sudeste;20 a 100 mil;2020-10-13;236;8;16484633;1,43163636096721114;0,04853004613448173;1,62385714285714e+03;45,857142857142854;9,85073275733310e+00;2,78181157306583e-01
Sudeste;Acima de 100 mil;2020-10-13;1186;58;62745658;1,89017063140847141;0,09243667506044800;5,67542857142857e+03;189,857142857142861;9,04513356355044e+00;3,02582121072255e-01
Sul;Menor que 10 mil;2020-10-13;126;3;3174288;3,96939408144440575;0,09450938289153347;2,15285714285714e+02;3,285714285714286;6,78217333416862e+00;1,03510276500251e-01
Sul;10 a 20 mil;2020-10-13;150;3;3046519;4,92365220765076472;0,09847304415301529;2,58285714285714e+02;3,571428571428572;8,47806018231675e+00;1,17229814467875e-01
Sul;20 a 100 mil;2020-10-13;505;25;8902827;5,67235553380965385;0,28080967989156702;1,01042857142857e+03;15,285714285714286;1,13495249478460e+01;1,71695061419415e-01
Sul;Acima de 100 mil;2020-10-13;1189;25;14852350;8,00546714829639683;0,16832353129302771;2,12442857142857e+03;29,571428571428573;1,43036527649064e+01;1,99102691300896e-01
Centro-Oeste;Menor que 10 mil;2020-10-14;200;2;1239413;16,13667114997180008;0,16136671149971801;1,47142857142857e+02;3,000000000000000;1,18719794889078e+01;2,42050067249577e-01
Centro-Oeste;10 a 20 mil;2020-10-14;251;1;1315431;19,08119848171435962;0,07602071108252732;1,14285714285714e+02;1,857142857142857;8,68808126657455e+00;1,41181320581836e-01
Centro-Oeste;20 a 100 mil;2020-10-14;671;16;3897639;17,21555023438548204;0,41050492362171048;3,89000000000000e+02;10,714285714285714;9,98040095555284e+00;2,74891689925253e-01
Centro-Oeste;Acima de 100 mil;2020-10-14;2073;43;9844591;21,05724859468514154;0,43678807987045881;1,44971428571429e+03;42,142857142857146;1,47259981213469e+01;4,28081340736828e-01
Nordeste;Menor que 10 mil;2020-10-14;522;7;3502724;14,90268716576013475;0,19984446390866081;2,95857142857143e+02;7,000000000000000;8,44648744397626e+00;1,99844463908661e-01
Nordeste;10 a 20 mil;2020-10-14;908;22;8152742;11,13735722288280350;0,26984786222843798;5,72000000000000e+02;11,857142857142858;7,01604441793939e+00;1,45437484188054e-01
Nordeste;20 a 100 mil;2020-10-14;2497;56;21705894;11,50378786517615914;0,25799444150975770;1,62657142857143e+03;33,571428571428569;7,49368548732169e+00;1,54665035088758e-01
Nordeste;Acima de 100 mil;2020-10-14;2241;63;23710294;9,45159094189215843;0,26570737587648641;1,75057142857143e+03;40,714285714285715;7,38317048523915e+00;1,71715651076641e-01
Norte;Menor que 10 mil;2020-10-14;172;3;802330;21,43756309747859490;0,37391098425834757;1,03000000000000e+02;1,714285714285714;1,28376104595366e+01;2,13663419576199e-01
Norte;10 a 20 mil;2020-10-14;218;2;1590778;13,70398635133249243;0,12572464542506873;1,78285714285714e+02;2,000000000000000;1,12074541064633e+01;1,25724645425069e-01
Norte;20 a 100 mil;2020-10-14;829;15;6486315;12,78075455786528991;0,23125611383350947;5,06857142857143e+02;8,142857142857142;7,81425420839325e+00;1,25539033223905e-01
Norte;Acima de 100 mil;2020-10-14;1565;25;9551557;16,38476323807731205;0,26173743191816790;9,56857142857143e+02;15,142857142857142;1,00178132513594e+01;1,58538101619005e-01
Sudeste;Menor que 10 mil;2020-10-14;419;11;4034732;10,38482853384066118;0,27263273000536342;3,14428571428571e+02;9,142857142857142;7,79304725638708e+00;2,26603827536925e-01
Sudeste;10 a 20 mil;2020-10-14;657;14;5106410;12,86618191645402476;0,27416521587573267;4,25714285714286e+02;12,285714285714286;8,33686064601718e+00;2,40593964952174e-01
Sudeste;20 a 100 mil;2020-10-14;2609;79;16484633;15,82686129560785560;0,47923420557800711;1,72642857142857e+03;49,571428571428569;1,04729572774145e+01;3,00712964440449e-01
Sudeste;Acima de 100 mil;2020-10-14;7856;294;62745658;12,52038826335999211;0,46855831840985712;6,06442857142857e+03;206,857142857142861;9,66509678076620e+00;3,29675629279627e-01
Sul;Menor que 10 mil;2020-10-14;351;6;3174288;11,05759779830941625;0,18901876578306695;2,18000000000000e+02;3,571428571428572;6,86768182345143e+00;1,12511170108968e-01
Sul;10 a 20 mil;2020-10-14;436;4;3046519;14,31141575023822199;0,13129739220402040;2,79000000000000e+02;3,571428571428572;9,15799310623042e+00;1,17229814467875e-01
Sul;20 a 100 mil;2020-10-14;1318;25;8902827;14,80428632388341370;0,28080967989156702;9,92571428571429e+02;14,571428571428571;1,11489466050663e+01;1,63671927708228e-01
Sul;Acima de 100 mil;2020-10-14;2312;65;14852350;15,56656017397920166;0,43764118136187202;2,00585714285714e+03;32,285714285714285;1,35053183022023e+01;2,17377817555567e-01
Centro-Oeste;Menor que 10 mil;2020-10-15;211;8;1239413;17,02418806322025091;0,64546684599887205;1,41714285714286e+02;3,714285714285714;1,14339841291229e+01;2,99681035642334e-01
Centro-Oeste;10 a 20 mil;2020-10-15;125;1;1315431;9,50258888531591595;0,07602071108252732;1,12142857142857e+02;1,571428571428571;8,52517974282628e+00;1,19461117415400e-01
Centro-Oeste;20 a 100 mil;2020-10-15;704;14;3897639;18,06221663935525967;0,35919180816899665;4,21571428571429e+02;10,428571428571429;1,08160716929256e+01;2,67561244860579e-01
Centro-Oeste;Acima de 100 mil;2020-10-15;2044;39;9844591;20,76267058733064630;0,39615663058018358;1,45371428571429e+03;39,428571428571431;1,47666295706372e+01;4,00510000146999e-01
Nordeste;Menor que 10 mil;2020-10-15;687;19;3502724;19,61330667217856671;0,54243497346636504;3,45714285714286e+02;8,714285714285714;9,86986944201957e+00;2,48785965274047e-01
Nordeste;10 a 20 mil;2020-10-15;1437;17;8152742;17,62597172828479231;0,20851880263106573;6,58571428571429e+02;13,142857142857142;8,07791327839675e+00;1,61207813798807e-01
Nordeste;20 a 100 mil;2020-10-15;2861;46;21705894;13,18075173498958463;0,21192400552587237;1,69700000000000e+03;34,428571428571431;7,81815298646534e+00;1,58613929601662e-01
Nordeste;Acima de 100 mil;2020-10-15;3098;113;23710294;13,06605476929134646;0,47658624561972956;1,89971428571429e+03;50,428571428571431;8,01219202813042e+00;2,12686402912471e-01
Norte;Menor que 10 mil;2020-10-15;161;2;802330;20,06655615519798630;0,24927398950556504;1,08000000000000e+02;1,571428571428571;1,34607954333005e+01;1,95858134611515e-01
Norte;10 a 20 mil;2020-10-15;206;2;1590778;12,94963847878208085;0,12572464542506873;1,59285714285714e+02;1,714285714285714;1,00130699749251e+01;1,07763981792916e-01
Norte;20 a 100 mil;2020-10-15;787;8;6486315;12,13323743913146302;0,12333659404453838;5,21000000000000e+02;7,571428571428571;8,03229568715056e+00;1,16729276506438e-01
Norte;Acima de 100 mil;2020-10-15;1536;27;9551557;16,08114781705223706;0,28267642647162133;9,97857142857143e+02;16,285714285714285;1,04470626397052e+01;1,70503241363835e-01
Sudeste;Menor que 10 mil;2020-10-15;254;11;4034732;6,29533758376020991;0,27263273000536342;2,60857142857143e+02;8,857142857142858;6,46529045441290e+00;2,19522457926397e-01
Sudeste;10 a 20 mil;2020-10-15;333;11;5106410;6,52121549190135497;0,21541552675950423;3,64857142857143e+02;10,142857142857142;7,14508123823083e+00;1,98629901297725e-01
Sudeste;20 a 100 mil;2020-10-15;1080;37;16484633;6,55155622815503413;0,22445146337197802;1,37814285714286e+03;40,285714285714285;8,36016705463117e+00;2,44383446605783e-01
Sudeste;Acima de 100 mil;2020-10-15;2706;157;62745658;4,31264901230297060;0,25021651697397135;4,72185714285714e+03;159,285714285714278;7,52539266200243e+00;2,53859341606895e-01
Sul;Menor que 10 mil;2020-10-15;367;7;3174288;11,56164784039759397;0,22052189341357811;2,33714285714286e+02;4,142857142857143;7,36273097193089e+00;1,30512957326403e-01
Sul;10 a 20 mil;2020-10-15;254;13;3046519;8,33738440495529431;0,42671652466306625;2,70142857142857e+02;4,857142857142857;8,86726316635009e+00;1,59432547676310e-01
Sul;20 a 100 mil;2020-10-15;1446;27;8902827;16,24203188492823813;0,30327445428289240;1,02385714285714e+03;15,714285714285714;1,15003598616163e+01;1,76508941646128e-01
Sul;Acima de 100 mil;2020-10-15;2318;67;14852350;15,60695782148952837;0,45110706386531424;2,04142857142857e+03;37,857142857142854;1,37448186410135e+01;2,54889918815156e-01
Centro-Oeste;Menor que 10 mil;2020-10-16;260;5;1239413;20,97767249496333974;0,40341677874929505;1,46857142857143e+02;3,571428571428572;1,18489271015507e+01;2,88154841963782e-01
Centro-Oeste;10 a 20 mil;2020-10-16;116;4;1315431;8,81840248557316997;0,30408284433010929;1,10428571428571e+02;1,857142857142857;8,39485852382766e+00;1,41181320581836e-01
Centro-Oeste;20 a 100 mil;2020-10-16;568;17;3897639;14,57292478857072204;0,43616148134806737;4,08285714285714e+02;11,571428571428571;1,04752059974183e+01;2,96883025119273e-01
Centro-Oeste;Acima de 100 mil;2020-10-16;1694;47;9844591;17,20741877443156298;0,47741952916073405;1,44485714285714e+03;39,428571428571431;1,46766599329230e+01;4,00510000146999e-01
Nordeste;Menor que 10 mil;2020-10-16;286;3;3502724;8,16507381112528385;0,08564762738942606;3,38714285714286e+02;8,428571428571429;9,67002497811091e+00;2,40629048379816e-01
Nordeste;10 a 20 mil;2020-10-16;667;8;8152742;8,18129655028946168;0,09812649535579564;6,65714285714286e+02;13,428571428571429;8,16552622067871e+00;1,64712331490086e-01
Nordeste;20 a 100 mil;2020-10-16;1869;20;21705894;8,61056448538816177;0,09214087196777060;1,72014285714286e+03;32,571428571428569;7,92477313831376e+00;1,50057991490369e-01
Nordeste;Acima de 100 mil;2020-10-16;2221;35;23710294;9,36723939399486127;0,14761520882027021;1,88728571428571e+03;50,142857142857146;7,95977356622281e+00;2,11481380799652e-01
Norte;Menor que 10 mil;2020-10-16;148;3;802330;18,44627522341181347;0,37391098425834757;1,05142857142857e+02;1,571428571428571;1,31046897340068e+01;1,95858134611515e-01
Norte;10 a 20 mil;2020-10-16;212;4;1590778;13,32681241505728664;0,25144929085013745;1,55714285714286e+02;1,714285714285714;9,78856167952321e+00;1,07763981792916e-01
Norte;20 a 100 mil;2020-10-16;618;5;6486315;9,52775188994059086;0,07708537127783649;5,22857142857143e+02;7,285714285714286;8,06092739648233e+00;1,12324398147705e-01
Norte;Acima de 100 mil;2020-10-16;1047;21;9551557;10,96156364873287181;0,21985944281126105;9,47142857142857e+02;16,714285714285715;9,91610956352831e+00;1,74990168768147e-01
Sudeste;Menor que 10 mil;2020-10-16;202;5;4034732;5,00652831464394676;0,12392396818425611;2,24285714285714e+02;6,571428571428571;5,55887514426520e+00;1,62871501042165e-01
