semana_epi;tipo_teste;uf;ultimo_dia_semana;testes_positivos;testes_negativos;testes_inconclusivos;testes_total;testes_com_resultado;testes_taxa_positivo
34;Outros;RJ;2020-08-22;1403;304;0;1708;1707;0,8219097832454598
34;Outros;RN;2020-08-22;189;572;0;761;761;0,2483574244415243
34;Outros;RO;2020-08-22;64;156;0;220;220;0,2909090909090909
34;Outros;RR;2020-08-22;5;0;0;5;5;1,0000000000000000
34;Outros;RS;2020-08-22;251;972;0;1226;1223;0,2052330335241210
34;Outros;SC;2020-08-22;321;765;1;1087;1087;0,2953081876724931
34;Outros;SE;2020-08-22;69;138;0;207;207;0,3333333333333333
34;Outros;SP;2020-08-22;21;26;0;47;47;0,4468085106382979
34;Outros;TO;2020-08-22;77;63;0;140;140;0,5500000000000000
34;Outros;NA;2020-08-22;0;2;0;2;2;0,0000000000000000
35;RT-PCR;AC;2020-08-29;168;322;0;492;490;0,3428571428571429
35;RT-PCR;AL;2020-08-29;61;266;1;345;328;0,1859756097560976
35;RT-PCR;AM;2020-08-29;347;554;1;915;902;0,3847006651884701
35;RT-PCR;AP;2020-08-29;28;100;1;131;129;0,2170542635658915
35;RT-PCR;BA;2020-08-29;5975;13725;29;19783;19729;0,3028536671904303
35;RT-PCR;CE;2020-08-29;1492;4368;4;5931;5864;0,2544338335607094
35;RT-PCR;DF;2020-08-29;2540;968;40;3624;3548;0,7158962795941376
35;RT-PCR;ES;2020-08-29;1300;2649;1;3956;3950;0,3291139240506329
35;RT-PCR;GO;2020-08-29;10338;12361;75;23222;22774;0,4539387020286291
35;RT-PCR;MA;2020-08-29;280;374;0;656;654;0,4281345565749236
35;RT-PCR;MG;2020-08-29;5470;6286;63;12059;11819;0,4628141128691091
35;RT-PCR;MS;2020-08-29;2825;5020;11;7857;7856;0,3595977596741344
35;RT-PCR;MT;2020-08-29;1227;1681;7;3020;2915;0,4209262435677530
35;RT-PCR;PA;2020-08-29;507;1084;1;1630;1592;0,3184673366834171
35;RT-PCR;PB;2020-08-29;407;1047;1;1515;1455;0,2797250859106529
35;RT-PCR;PE;2020-08-29;1413;6747;22;8238;8182;0,1726961623075043
35;RT-PCR;PI;2020-08-29;1035;680;0;1716;1715;0,6034985422740525
35;RT-PCR;PR;2020-08-29;148;525;0;674;673;0,2199108469539376
35;RT-PCR;RJ;2020-08-29;3147;3606;19;6820;6772;0,4647076196101595
35;RT-PCR;RN;2020-08-29;834;2919;1;3768;3754;0,2221630261054875
35;RT-PCR;RO;2020-08-29;1666;2267;8;3943;3941;0,4227353463587922
35;RT-PCR;RR;2020-08-29;55;163;0;220;218;0,2522935779816514
35;RT-PCR;RS;2020-08-29;8504;21732;56;30855;30292;0,2807341872441569
35;RT-PCR;SC;2020-08-29;6002;12151;64;18319;18217;0,3294724707690619
35;RT-PCR;SE;2020-08-29;676;2483;2;3198;3161;0,2138563745650111
35;RT-PCR;SP;2020-08-29;175;309;0;490;484;0,3615702479338843
35;RT-PCR;TO;2020-08-29;2544;1922;5;4478;4471;0,5690002236636099
35;RT-PCR;NA;2020-08-29;8;30;1;39;39;0,2051282051282051
35;Teste rápido;AC;2020-08-29;733;1922;1;2657;2656;0,2759789156626506
35;Teste rápido;AL;2020-08-29;2038;3787;3;5845;5828;0,3496911461908030
35;Teste rápido;AM;2020-08-29;4085;6625;49;10797;10759;0,3796821265916907
35;Teste rápido;AP;2020-08-29;1391;2833;0;4228;4224;0,3293087121212121
35;Teste rápido;BA;2020-08-29;11272;21341;33;32673;32646;0,3452796667279299
35;Teste rápido;CE;2020-08-29;5887;17661;3;23577;23551;0,2499681542185045
35;Teste rápido;DF;2020-08-29;2337;2978;8;5373;5323;0,4390381363892542
35;Teste rápido;ES;2020-08-29;317;1123;0;1442;1440;0,2201388888888889
35;Teste rápido;GO;2020-08-29;8621;17316;26;26284;25963;0,3320494549936448
35;Teste rápido;MA;2020-08-29;6769;7678;14;14495;14461;0,4680865776917226
35;Teste rápido;MG;2020-08-29;12338;41659;48;54313;54045;0,2282912387824961
35;Teste rápido;MS;2020-08-29;3049;12317;10;15391;15376;0,1982960457856399
35;Teste rápido;MT;2020-08-29;3824;2650;13;6632;6487;0,5894866656389702
35;Teste rápido;PA;2020-08-29;5093;9513;4;14673;14610;0,3485968514715948
35;Teste rápido;PB;2020-08-29;3438;11401;20;14887;14859;0,2313749242883101
35;Teste rápido;PE;2020-08-29;4246;11807;10;16084;16063;0,2643341841499097
35;Teste rápido;PI;2020-08-29;4808;7795;10;12625;12613;0,3811940061840958
35;Teste rápido;PR;2020-08-29;305;1299;1;1629;1605;0,1900311526479751
35;Teste rápido;RJ;2020-08-29;6672;14118;22;20914;20812;0,3205842783009802
35;Teste rápido;RN;2020-08-29;1481;6415;8;7917;7904;0,1873734817813765
35;Teste rápido;RO;2020-08-29;1447;3368;3;4822;4818;0,3003320880033209
35;Teste rápido;RR;2020-08-29;1683;2851;10;4544;4544;0,3703785211267606
35;Teste rápido;RS;2020-08-29;7843;35226;42;45284;43111;0,1819257266126975
35;Teste rápido;SC;2020-08-29;11496;23232;24;34864;34752;0,3308011049723757
35;Teste rápido;SE;2020-08-29;1078;1506;1;2588;2585;0,4170212765957447
35;Teste rápido;SP;2020-08-29;3000;22035;0;25058;25035;0,1198322348711803
35;Teste rápido;TO;2020-08-29;2218;3861;5;6100;6084;0,3645627876397107
35;Teste rápido;NA;2020-08-29;27;49;0;76;76;0,3552631578947368
35;Outros;AC;2020-08-29;49;107;1;157;157;0,3121019108280255
35;Outros;AL;2020-08-29;81;87;0;168;168;0,4821428571428572
35;Outros;AM;2020-08-29;35;84;0;119;119;0,2941176470588235
35;Outros;BA;2020-08-29;267;538;13;818;818;0,3264058679706601
35;Outros;CE;2020-08-29;22;37;0;59;59;0,3728813559322034
35;Outros;DF;2020-08-29;116;65;1;182;182;0,6373626373626373
35;Outros;ES;2020-08-29;5;14;0;19;19;0,2631578947368421
35;Outros;GO;2020-08-29;398;389;9;796;796;0,5000000000000000
35;Outros;MA;2020-08-29;122;168;2;292;292;0,4178082191780822
35;Outros;MG;2020-08-29;524;426;17;968;967;0,5418821096173733
35;Outros;MS;2020-08-29;215;195;2;412;412;0,5218446601941747
35;Outros;MT;2020-08-29;66;32;0;98;98;0,6734693877551020
35;Outros;PA;2020-08-29;22;42;3;67;67;0,3283582089552239
35;Outros;PB;2020-08-29;103;74;1;187;178;0,5786516853932584
35;Outros;PE;2020-08-29;273;193;4;470;470;0,5808510638297872
35;Outros;PI;2020-08-29;214;489;1;704;704;0,3039772727272727
35;Outros;PR;2020-08-29;10;34;0;44;44;0,2272727272727273
35;Outros;RJ;2020-08-29;740;528;10;1279;1278;0,5790297339593115
35;Outros;RN;2020-08-29;170;438;1;609;609;0,2791461412151067
35;Outros;RO;2020-08-29;41;179;1;221;221;0,1855203619909502
35;Outros;RR;2020-08-29;3;0;0;3;3;1,0000000000000000
35;Outros;RS;2020-08-29;292;978;10;1295;1280;0,2281250000000000
35;Outros;SC;2020-08-29;308;943;6;1257;1257;0,2450278440731901
35;Outros;SE;2020-08-29;136;158;0;294;294;0,4625850340136055
35;Outros;SP;2020-08-29;13;37;0;50;50;0,2600000000000000
35;Outros;TO;2020-08-29;63;64;0;127;127;0,4960629921259843
35;Outros;NA;2020-08-29;5;0;0;5;5;1,0000000000000000
36;RT-PCR;AC;2020-09-05;79;192;0;276;271;0,2915129151291513
36;RT-PCR;AL;2020-09-05;48;277;4;332;329;0,1458966565349544
36;RT-PCR;AM;2020-09-05;357;846;2;1241;1205;0,2962655601659751
36;RT-PCR;AP;2020-09-05;13;74;0;87;87;0,1494252873563219
36;RT-PCR;BA;2020-09-05;4782;12461;25;17305;17268;0,2769284225156359
36;RT-PCR;CE;2020-09-05;1493;4092;7;5648;5592;0,2669885550786839
36;RT-PCR;DF;2020-09-05;2634;769;21;3491;3424;0,7692757009345794
36;RT-PCR;ES;2020-09-05;1713;3313;3;5045;5029;0,3406243786040962
36;RT-PCR;GO;2020-09-05;9008;10574;61;20247;19643;0,4585857557399582
36;RT-PCR;MA;2020-09-05;113;266;2;385;381;0,2965879265091864
36;RT-PCR;MG;2020-09-05;5435;5919;91;11731;11445;0,4748798602009611
36;RT-PCR;MS;2020-09-05;2314;4359;9;6685;6682;0,3463035019455253
36;RT-PCR;MT;2020-09-05;1117;1478;5;2658;2600;0,4296153846153846
36;RT-PCR;PA;2020-09-05;360;968;3;1342;1331;0,2704733283245680
36;RT-PCR;PB;2020-09-05;431;649;2;1142;1082;0,3983364140480591
36;RT-PCR;PE;2020-09-05;1120;5135;19;6568;6274;0,1785145043034747
36;RT-PCR;PI;2020-09-05;588;657;2;1251;1247;0,4715316760224539
36;RT-PCR;PR;2020-09-05;157;365;0;526;522;0,3007662835249042
36;RT-PCR;RJ;2020-09-05;2763;3302;25;6126;6090;0,4536945812807882
36;RT-PCR;RN;2020-09-05;573;2527;1;3170;3101;0,1847791035149952
36;RT-PCR;RO;2020-09-05;1527;2136;16;3683;3679;0,4150584397934221
36;RT-PCR;RR;2020-09-05;36;157;3;199;196;0,1836734693877551
36;RT-PCR;RS;2020-09-05;7032;17988;46;25575;25066;0,2805393760472353
36;RT-PCR;SC;2020-09-05;4931;10649;43;15668;15623;0,3156243999231902
36;RT-PCR;SE;2020-09-05;677;2284;7;2988;2968;0,2280997304582210
36;RT-PCR;SP;2020-09-05;249;333;3;592;585;0,4256410256410256
36;RT-PCR;TO;2020-09-05;2465;1960;5;4437;4430;0,5564334085778782
36;RT-PCR;NA;2020-09-05;15;38;0;53;53;0,2830188679245283
36;Teste rápido;AC;2020-09-05;607;1184;3;1795;1794;0,3383500557413601
36;Teste rápido;AL;2020-09-05;1543;2934;6;4503;4483;0,3441891590452822
36;Teste rápido;AM;2020-09-05;3498;6118;34;9671;9650;0,3624870466321243
36;Teste rápido;AP;2020-09-05;1121;2511;2;3637;3634;0,3084755090809026
36;Teste rápido;BA;2020-09-05;8436;16809;20;25314;25265;0,3339006530773798
36;Teste rápido;CE;2020-09-05;4875;14759;2;19665;19636;0,2482684864534528
36;Teste rápido;DF;2020-09-05;2207;2305;11;4554;4523;0,4879504753482202
36;Teste rápido;ES;2020-09-05;213;846;0;1059;1059;0,2011331444759207
36;Teste rápido;GO;2020-09-05;8085;12281;28;20491;20394;0,3964401294498382
36;Teste rápido;MA;2020-09-05;5047;6509;17;11627;11573;0,4361012701978744
36;Teste rápido;MG;2020-09-05;11573;35150;44;47048;46767;0,2474608163876237
36;Teste rápido;MS;2020-09-05;2345;8745;4;11096;11094;0,2113755182981792
36;Teste rápido;MT;2020-09-05;2951;2300;11;5450;5262;0,5608133789433676
36;Teste rápido;PA;2020-09-05;3812;8264;2;12157;12078;0,3156151680741845
36;Teste rápido;PB;2020-09-05;3026;11261;24;14369;14311;0,2114457410383621
36;Teste rápido;PE;2020-09-05;3461;9631;11;13127;13103;0,2641379836678623
36;Teste rápido;PI;2020-09-05;4055;6204;13;10284;10272;0,3947624610591901
36;Teste rápido;PR;2020-09-05;247;1151;2;1432;1400;0,1764285714285714
36;Teste rápido;RJ;2020-09-05;6268;12321;36;18838;18625;0,3365369127516779
36;Teste rápido;RN;2020-09-05;1164;4607;7;5789;5778;0,2014537902388370
36;Teste rápido;RO;2020-09-05;1192;2485;5;3686;3682;0,3237370994024986
36;Teste rápido;RR;2020-09-05;1339;1759;9;3107;3107;0,4309623430962343
36;Teste rápido;RS;2020-09-05;7214;27125;59;36360;34398;0,2097214954357811
36;Teste rápido;SC;2020-09-05;7426;18398;27;25906;25851;0,2872616146377316
36;Teste rápido;SE;2020-09-05;580;1073;3;1664;1656;0,3502415458937198
36;Teste rápido;SP;2020-09-05;4997;27548;0;32569;32545;0,1535412505761254
36;Teste rápido;TO;2020-09-05;2166;3598;1;5779;5765;0,3757155247181266
36;Teste rápido;NA;2020-09-05;13;43;0;57;56;0,2321428571428572
36;Outros;AC;2020-09-05;11;36;0;47;47;0,2340425531914894
36;Outros;AL;2020-09-05;90;212;5;307;307;0,2931596091205212
36;Outros;AM;2020-09-05;11;94;0;105;105;0,1047619047619048
36;Outros;AP;2020-09-05;2;4;0;6;6;0,3333333333333333
36;Outros;BA;2020-09-05;191;474;6;671;671;0,2846497764530551
36;Outros;CE;2020-09-05;20;56;0;79;76;0,2631578947368421
36;Outros;DF;2020-09-05;51;55;0;106;106;0,4811320754716981
36;Outros;ES;2020-09-05;5;1;0;6;6;0,8333333333333334
36;Outros;GO;2020-09-05;389;416;11;827;816;0,4767156862745098
36;Outros;MA;2020-09-05;64;155;0;219;219;0,2922374429223744
36;Outros;MG;2020-09-05;370;426;11;808;807;0,4584882280049566
36;Outros;MS;2020-09-05;117;176;1;294;294;0,3979591836734694
36;Outros;MT;2020-09-05;49;54;0;103;103;0,4757281553398058
36;Outros;PA;2020-09-05;33;79;0;112;112;0,2946428571428572
36;Outros;PB;2020-09-05;60;129;0;189;189;0,3174603174603174
36;Outros;PE;2020-09-05;285;127;0;412;412;0,6917475728155340
36;Outros;PI;2020-09-05;131;298;1;430;430;0,3046511627906976
36;Outros;PR;2020-09-05;12;29;0;41;41;0,2926829268292683
36;Outros;RJ;2020-09-05;286;366;5;659;657;0,4353120243531202
36;Outros;RN;2020-09-05;232;682;3;917;917;0,2529989094874591
36;Outros;RO;2020-09-05;58;232;4;294;294;0,1972789115646258
36;Outros;RR;2020-09-05;3;2;0;5;5;0,6000000000000000
36;Outros;RS;2020-09-05;275;762;13;1052;1050;0,2619047619047619
36;Outros;SC;2020-09-05;244;578;5;829;827;0,2950423216444982
36;Outros;SE;2020-09-05;124;172;2;298;298;0,4161073825503356
36;Outros;SP;2020-09-05;14;29;0;43;43;0,3255813953488372
36;Outros;TO;2020-09-05;74;110;1;187;185;0,4000000000000000
37;RT-PCR;AC;2020-09-12;62;144;1;218;207;0,2995169082125604
37;RT-PCR;AL;2020-09-12;46;253;1;315;300;0,1533333333333333
37;RT-PCR;AM;2020-09-12;425;506;0;958;931;0,4564983888292159
37;RT-PCR;AP;2020-09-12;13;36;0;51;49;0,2653061224489796
37;RT-PCR;BA;2020-09-12;4124;10989;18;15228;15131;0,2725530368118432
37;RT-PCR;CE;2020-09-12;1348;2976;1;4374;4325;0,3116763005780347
37;RT-PCR;DF;2020-09-12;2729;779;27;3604;3535;0,7719943422913720
37;RT-PCR;ES;2020-09-12;1666;3562;0;5241;5228;0,3186687069625095
37;RT-PCR;GO;2020-09-12;8366;8256;80;17563;16702;0,5008980960364028
37;RT-PCR;MA;2020-09-12;173;269;2;456;444;0,3896396396396397
37;RT-PCR;MG;2020-09-12;5032;5784;80;11101;10896;0,4618208516886931
37;RT-PCR;MS;2020-09-12;2322;4069;13;6408;6404;0,3625858838226109
37;RT-PCR;MT;2020-09-12;1343;1248;13;2695;2604;0,5157450076804916
37;RT-PCR;PA;2020-09-12;354;1174;1;1562;1529;0,2315238718116416
37;RT-PCR;PB;2020-09-12;324;936;0;1309;1260;0,2571428571428571
37;RT-PCR;PE;2020-09-12;1005;3663;11;4806;4679;0,2147894849326779
37;RT-PCR;PI;2020-09-12;483;544;0;1032;1027;0,4703018500486855
37;RT-PCR;PR;2020-09-12;148;537;0;698;685;0,2160583941605839
37;RT-PCR;RJ;2020-09-12;2822;2892;10;5920;5724;0,4930118798043326
37;RT-PCR;RN;2020-09-12;645;2196;5;2863;2846;0,2266338721011946
37;RT-PCR;RO;2020-09-12;1211;1734;13;2960;2958;0,4093982420554428
37;RT-PCR;RR;2020-09-12;54;171;0;226;225;0,2400000000000000
37;RT-PCR;RS;2020-09-12;7809;19417;27;27607;27253;0,2865372619528125
37;RT-PCR;SC;2020-09-12;3751;7587;10;11498;11348;0,3305428269298555
37;RT-PCR;SE;2020-09-12;565;2133;5;2723;2703;0,2090270070292268
37;RT-PCR;SP;2020-09-12;144;276;2;431;422;0,3412322274881517
37;RT-PCR;TO;2020-09-12;1734;1737;3;3482;3474;0,4991364421416235
37;RT-PCR;NA;2020-09-12;8;40;0;49;48;0,1666666666666667
37;Teste rápido;AC;2020-09-12;580;971;1;1554;1552;0,3737113402061856
37;Teste rápido;AL;2020-09-12;1250;2651;3;3925;3904;0,3201844262295082
37;Teste rápido;AM;2020-09-12;3451;5050;14;8545;8515;0,4052847915443336
37;Teste rápido;AP;2020-09-12;547;1059;0;1613;1606;0,3405977584059776
37;Teste rápido;BA;2020-09-12;6547;13031;15;19662;19593;0,3341499515132956
37;Teste rápido;CE;2020-09-12;3184;8913;5;12129;12102;0,2630970087588828
37;Teste rápido;DF;2020-09-12;1680;1340;9;3063;3029;0,5546384945526577
37;Teste rápido;ES;2020-09-12;137;314;0;451;451;0,3037694013303769
37;Teste rápido;GO;2020-09-12;6275;6585;42;13007;12902;0,4863587040768873
37;Teste rápido;MA;2020-09-12;3937;5099;1;9149;9037;0,4356534248091181
37;Teste rápido;MG;2020-09-12;8153;18880;33;27371;27066;0,3012266311978127
37;Teste rápido;MS;2020-09-12;1906;7393;8;9314;9307;0,2047920919737832
37;Teste rápido;MT;2020-09-12;2399;2549;10;5103;4958;0,4838644614764018
37;Teste rápido;PA;2020-09-12;3221;6553;4;9886;9778;0,3294129678870935
37;Teste rápido;PB;2020-09-12;2363;8346;8;10772;10717;0,2204908089950546
37;Teste rápido;PE;2020-09-12;2802;8760;13;11596;11575;0,2420734341252700
37;Teste rápido;PI;2020-09-12;3647;7401;15;11071;11063;0,3296574166139383
37;Teste rápido;PR;2020-09-12;238;1299;0;1553;1537;0,1548471047495120
37;Teste rápido;RJ;2020-09-12;5186;11575;26;17000;16787;0,3089295288020492
37;Teste rápido;RN;2020-09-12;882;2979;5;3877;3866;0,2281427832384894
37;Teste rápido;RO;2020-09-12;961;2237;1;3203;3199;0,3004063769928103
37;Teste rápido;RR;2020-09-12;1495;1594;7;3100;3096;0,4828811369509044
37;Teste rápido;RS;2020-09-12;5962;25642;47;33232;31651;0,1883668762440365
37;Teste rápido;SC;2020-09-12;5446;17994;36;23527;23476;0,2319815982279775
37;Teste rápido;SE;2020-09-12;428;1188;3;1648;1619;0,2643607164916615
37;Teste rápido;SP;2020-09-12;210;1047;3;1274;1260;0,1666666666666667
37;Teste rápido;TO;2020-09-12;1320;2436;2;3763;3758;0,3512506652474721
37;Teste rápido;NA;2020-09-12;10;19;0;29;29;0,3448275862068966
37;Outros;AC;2020-09-12;11;35;0;46;46;0,2391304347826087
37;Outros;AL;2020-09-12;42;142;0;184;184;0,2282608695652174
37;Outros;AM;2020-09-12;99;211;0;310;310;0,3193548387096774
37;Outros;AP;2020-09-12;0;4;0;4;4;0,0000000000000000
37;Outros;BA;2020-09-12;183;293;8;484;484;0,3780991735537190
37;Outros;CE;2020-09-12;40;80;0;121;120;0,3333333333333333
37;Outros;DF;2020-09-12;55;55;0;110;110;0,5000000000000000
37;Outros;ES;2020-09-12;2;2;0;4;4;0,5000000000000000
37;Outros;GO;2020-09-12;457;171;19;654;647;0,7063369397217929
37;Outros;MA;2020-09-12;78;182;0;260;260;0,3000000000000000
37;Outros;MG;2020-09-12;336;397;26;759;759;0,4426877470355731
37;Outros;MS;2020-09-12;72;143;4;219;219;0,3287671232876712
37;Outros;MT;2020-09-12;34;21;0;55;55;0,6181818181818182
37;Outros;PA;2020-09-12;46;114;1;161;161;0,2857142857142857
37;Outros;PB;2020-09-12;71;366;0;443;437;0,1624713958810069
37;Outros;PE;2020-09-12;319;94;0;413;413;0,7723970944309927
37;Outros;PI;2020-09-12;191;334;2;527;527;0,3624288425047438
37;Outros;PR;2020-09-12;12;42;0;54;54;0,2222222222222222
37;Outros;RJ;2020-09-12;413;528;8;950;949;0,4351949420442571
37;Outros;RN;2020-09-12;129;738;2;869;869;0,1484464902186421
37;Outros;RO;2020-09-12;47;176;2;225;225;0,2088888888888889
37;Outros;RR;2020-09-12;6;4;0;10;10;0,6000000000000000
37;Outros;RS;2020-09-12;267;963;15;1290;1245;0,2144578313253012
37;Outros;SC;2020-09-12;179;615;2;797;796;0,2248743718592965
37;Outros;SE;2020-09-12;77;224;1;302;302;0,2549668874172186
37;Outros;SP;2020-09-12;10;27;1;38;38;0,2631578947368421
37;Outros;TO;2020-09-12;34;49;0;83;83;0,4096385542168675
37;Outros;NA;2020-09-12;1;1;0;2;2;0,5000000000000000
38;RT-PCR;AC;2020-09-19;55;194;0;294;249;0,2208835341365462
38;RT-PCR;AL;2020-09-19;38;203;9;347;250;0,1520000000000000
38;RT-PCR;AM;2020-09-19;626;898;1;1605;1525;0,4104918032786885
38;RT-PCR;AP;2020-09-19;15;59;0;143;74;0,2027027027027027
38;RT-PCR;BA;2020-09-19;4535;11347;20;16583;15902;0,2851842535530122
38;RT-PCR;CE;2020-09-19;1669;3402;1;5448;5072;0,3290615141955836
38;RT-PCR;DF;2020-09-19;3099;714;10;4104;3823;0,8106199319905834
38;RT-PCR;ES;2020-09-19;2256;5102;2;7381;7360;0,3065217391304348
38;RT-PCR;GO;2020-09-19;9542;9949;106;20986;19597;0,4869112619278461
38;RT-PCR;MA;2020-09-19;160;316;2;543;478;0,3347280334728033
38;RT-PCR;MG;2020-09-19;4971;5942;39;11891;10952;0,4538897005113222
38;RT-PCR;MS;2020-09-19;2457;4331;8;6904;6796;0,3615361977633902
38;RT-PCR;MT;2020-09-19;1210;1796;7;3478;3013;0,4015930965814802
38;RT-PCR;PA;2020-09-19;251;1140;1;1489;1392;0,1803160919540230
38;RT-PCR;PB;2020-09-19;537;1066;1;1717;1604;0,3347880299251870
38;RT-PCR;PE;2020-09-19;1145;5057;28;6513;6230;0,1837881219903692
38;RT-PCR;PI;2020-09-19;861;668;1;1565;1530;0,5627450980392157
38;RT-PCR;PR;2020-09-19;182;417;0;642;599;0,3038397328881469
38;RT-PCR;RJ;2020-09-19;3378;3427;15;7686;6820;0,4953079178885630
38;RT-PCR;RN;2020-09-19;640;2522;6;3392;3168;0,2020202020202020
38;RT-PCR;RO;2020-09-19;1416;2347;38;3955;3801;0,3725335438042620
38;RT-PCR;RR;2020-09-19;114;156;2;292;272;0,4191176470588235
38;RT-PCR;RS;2020-09-19;6908;16719;32;24122;23659;0,2919819096326979
38;RT-PCR;SC;2020-09-19;3215;8876;13;12525;12104;0,2656146728354263
38;RT-PCR;SE;2020-09-19;610;2753;3;3513;3366;0,1812240047534165
38;RT-PCR;SP;2020-09-19;124;273;4;434;401;0,3092269326683292
38;RT-PCR;TO;2020-09-19;1574;1990;1;3619;3565;0,4415147265077139
38;RT-PCR;NA;2020-09-19;9;48;0;59;57;0,1578947368421053
38;Teste rápido;AC;2020-09-19;873;1201;4;2084;2078;0,4201154956689124
38;Teste rápido;AL;2020-09-19;1128;2595;3;3818;3726;0,3027375201288245
38;Teste rápido;AM;2020-09-19;3975;6637;90;10875;10702;0,3714259017006167
38;Teste rápido;AP;2020-09-19;700;1078;0;1793;1778;0,3937007874015748
38;Teste rápido;BA;2020-09-19;6530;13567;22;20325;20119;0,3245688155474924
38;Teste rápido;CE;2020-09-19;3518;10064;4;13675;13586;0,2589430295892831
38;Teste rápido;DF;2020-09-19;2151;1693;6;3936;3850;0,5587012987012987
38;Teste rápido;ES;2020-09-19;95;290;0;387;385;0,2467532467532468
38;Teste rápido;GO;2020-09-19;7811;8210;44;16404;16065;0,4862122626828509
38;Teste rápido;MA;2020-09-19;3907;7243;4;11497;11154;0,3502779272010041
38;Teste rápido;MG;2020-09-19;8162;22214;43;31303;30419;0,2683191426411125
38;Teste rápido;MS;2020-09-19;2068;9089;5;11199;11162;0,1852714567281849
38;Teste rápido;MT;2020-09-19;2537;3061;9;6101;5607;0,4524701266274300
38;Teste rápido;PA;2020-09-19;3023;6971;4;10128;9998;0,3023604720944189
38;Teste rápido;PB;2020-09-19;2776;9473;24;12456;12273;0,2261875662022325
38;Teste rápido;PE;2020-09-19;3004;10831;7;13897;13842;0,2170206617540818
38;Teste rápido;PI;2020-09-19;3475;7119;14;10667;10608;0,3275829562594268
38;Teste rápido;PR;2020-09-19;209;1252;0;1486;1461;0,1430527036276523
38;Teste rápido;RJ;2020-09-19;5716;12724;30;18885;18470;0,3094748240389821
38;Teste rápido;RN;2020-09-19;812;2955;4;3790;3771;0,2153274993370459
38;Teste rápido;RO;2020-09-19;942;2803;2;3772;3747;0,2514011208967174
38;Teste rápido;RR;2020-09-19;1656;2085;8;3757;3749;0,4417177914110429
38;Teste rápido;RS;2020-09-19;6611;27314;73;35148;33998;0,1944526148596976
38;Teste rápido;SC;2020-09-19;4591;17852;23;22623;22466;0,2043532449034096
38;Teste rápido;SE;2020-09-19;524;1248;1;1803;1773;0,2955442752397067
38;Teste rápido;SP;2020-09-19;214;1065;1;1298;1280;0,1671875000000000
38;Teste rápido;TO;2020-09-19;1669;3013;1;4705;4683;0,3563954729874013
38;Teste rápido;NA;2020-09-19;17;91;0;113;108;0,1574074074074074
38;Outros;AC;2020-09-19;15;42;1;58;58;0,2586206896551724
38;Outros;AL;2020-09-19;27;143;0;170;170;0,1588235294117647
38;Outros;AM;2020-09-19;100;263;0;363;363;0,2754820936639119
38;Outros;BA;2020-09-19;107;587;5;699;699;0,1530758226037196
38;Outros;CE;2020-09-19;41;108;1;158;150;0,2733333333333333
38;Outros;DF;2020-09-19;59;85;1;145;145;0,4068965517241379
38;Outros;ES;2020-09-19;1;10;0;11;11;0,0909090909090909
38;Outros;GO;2020-09-19;510;258;18;790;786;0,6488549618320610
38;Outros;MA;2020-09-19;79;93;0;172;172;0,4593023255813953
38;Outros;MG;2020-09-19;342;443;14;799;799;0,4280350438047559
38;Outros;MS;2020-09-19;48;147;1;196;196;0,2448979591836735
38;Outros;MT;2020-09-19;32;3;0;35;35;0,9142857142857143
38;Outros;PA;2020-09-19;35;48;0;84;83;0,4216867469879518
38;Outros;PB;2020-09-19;113;277;1;396;391;0,2890025575447570
38;Outros;PE;2020-09-19;333;170;2;505;505;0,6594059405940594
38;Outros;PI;2020-09-19;125;256;1;382;382;0,3272251308900523
38;Outros;PR;2020-09-19;19;45;0;64;64;0,2968750000000000
38;Outros;RJ;2020-09-19;439;641;9;1091;1089;0,4031221303948577
38;Outros;RN;2020-09-19;110;244;2;356;356;0,3089887640449438
38;Outros;RO;2020-09-19;49;194;4;247;247;0,1983805668016194
38;Outros;RR;2020-09-19;4;2;0;6;6;0,6666666666666666
38;Outros;RS;2020-09-19;315;720;5;1040;1040;0,3028846153846154
38;Outros;SC;2020-09-19;125;452;1;578;578;0,2162629757785467
38;Outros;SE;2020-09-19;70;149;0;219;219;0,3196347031963470
38;Outros;SP;2020-09-19;16;33;0;49;49;0,3265306122448979
38;Outros;TO;2020-09-19;37;43;0;80;80;0,4625000000000000
38;Outros;NA;2020-09-19;0;2;0;2;2;0,0000000000000000
39;RT-PCR;AC;2020-09-26;43;136;0;795;179;0,2402234636871508
39;RT-PCR;AL;2020-09-26;83;377;0;1038;460;0,1804347826086957
39;RT-PCR;AM;2020-09-26;608;736;4;1686;1348;0,4510385756676558
39;RT-PCR;AP;2020-09-26;10;46;0;191;56;0,1785714285714286
39;RT-PCR;BA;2020-09-26;4327;11633;106;22362;16066;0,2693265280717042
39;RT-PCR;CE;2020-09-26;1641;3065;0;6939;4706;0,3487037824054399
39;RT-PCR;DF;2020-09-26;2975;607;9;6104;3591;0,8284600389863548
39;RT-PCR;ES;2020-09-26;2469;4896;0;7476;7365;0,3352342158859470
39;RT-PCR;GO;2020-09-26;7306;8078;56;19966;15440;0,4731865284974093
39;RT-PCR;MA;2020-09-26;137;313;2;869;452;0,3030973451327434
39;RT-PCR;MG;2020-09-26;4673;5447;34;16288;10154;0,4602127240496356
39;RT-PCR;MS;2020-09-26;2181;4522;11;7273;6714;0,3248436103663986
39;RT-PCR;MT;2020-09-26;900;1974;3;5261;2877;0,3128258602711158
